,user,item,rating
97703,862,92,5
97704,538,88,2
97705,916,710,3
97706,374,184,2
97707,627,1267,4
97708,634,300,3
97709,753,300,1
97710,868,168,3
97711,796,199,3
97712,293,507,4
97713,882,4,4
97714,924,71,5
97715,271,515,5
97716,609,352,1
97717,912,520,2
97718,640,802,3
97719,622,178,4
97720,711,365,3
97721,346,640,3
97722,749,975,4
97723,922,562,3
97724,727,849,2
97725,827,286,3
97726,682,783,2
97727,838,50,5
97728,910,291,1
97729,723,286,3
97730,641,497,5
97731,731,1087,1
97732,921,122,2
97733,468,943,3
97734,786,228,4
97735,903,475,4
97736,923,276,5
97737,315,93,5
97738,566,153,2
97739,878,166,4
97740,393,1419,3
97741,561,664,4
97742,798,111,1
97743,543,191,4
97744,473,127,5
97745,706,687,1
97746,428,751,5
97747,593,293,1
97748,785,995,3
97749,803,990,2
97750,620,419,2
97751,524,614,5
97752,189,59,3
97753,296,23,5
97754,774,193,5
97755,452,98,5
97756,819,744,5
97757,793,252,4
97758,308,513,3
97759,921,410,2
97760,916,227,3
97761,726,25,4
97762,360,474,5
97763,756,568,3
97764,543,528,4
97765,507,294,5
97766,290,378,3
97767,796,323,2
97768,854,945,3
97769,805,659,3
97770,703,100,4
97771,519,1434,5
97772,711,97,4
97773,894,509,4
97774,885,153,2
97775,443,245,3
97776,748,1,4
97777,693,735,4
97778,726,832,5
97779,405,177,1
97780,753,172,3
97781,911,419,5
97782,933,732,3
97783,918,161,1
97784,568,497,2
97785,575,531,1
97786,271,186,4
97787,766,380,2
97788,773,840,1
97789,420,285,5
97790,592,13,5
97791,588,56,4
97792,622,1406,3
97793,827,358,2
97794,693,180,3
97795,889,944,3
97796,416,1133,4
97797,399,246,3
97798,234,656,4
97799,551,233,4
97800,855,638,4
97801,452,1410,1
97802,843,91,3
97803,921,280,3
97804,943,69,5
97805,730,121,4
97806,923,249,4
97807,886,183,5
97808,71,6,3
97809,901,58,4
97810,193,405,3
97811,913,508,3
97812,796,606,4
97813,883,856,5
97814,119,257,4
97815,506,514,5
97816,727,235,3
97817,817,121,3
97818,883,684,3
97819,116,532,2
97820,930,244,4
97821,757,29,2
97822,909,294,3
97823,363,739,3
97824,840,174,4
97825,767,659,5
97826,892,449,2
97827,776,549,5
97828,279,486,4
97829,828,557,2
97830,850,79,5
97831,683,683,3
97832,901,180,2
97833,871,510,3
97834,798,845,5
97835,779,95,5
97836,828,737,1
97837,529,333,4
97838,919,12,3
97839,884,285,4
97840,655,1166,3
97841,922,1079,1
97842,794,936,5
97843,916,1217,1
97844,774,398,1
97845,943,168,2
97846,665,496,3
97847,850,385,5
97848,7,198,3
97849,697,1022,1
97850,650,565,3
97851,889,1069,1
97852,798,610,3
97853,907,366,5
97854,373,187,2
97855,773,70,3
97856,342,833,3
97857,938,1,4
97858,13,541,1
97859,938,273,5
97860,642,1287,2
97861,677,240,5
97862,396,151,3
97863,484,241,3
97864,889,32,4
97865,396,323,4
97866,916,158,2
97867,933,585,1
97868,188,176,4
97869,919,864,2
97870,847,142,3
97871,505,491,3
97872,805,406,1
97873,892,380,4
97874,830,837,5
97875,551,833,3
97876,594,127,4
97877,934,69,5
97878,157,475,3
97879,743,322,3
97880,874,111,3
97881,693,197,3
97882,589,324,1
97883,483,91,3
97884,533,1161,3
97885,13,893,3
97886,930,190,4
97887,323,535,3
97888,935,15,5
97889,749,549,3
97890,311,392,5
97891,280,739,3
97892,677,1011,3
97893,932,1020,5
97894,642,477,5
97895,907,485,5
97896,378,735,4
97897,847,133,3
97898,758,310,3
97899,753,179,2
97900,747,305,5
97901,749,85,4
97902,471,946,2
97903,930,16,1
97904,567,525,5
97905,234,200,5
97906,537,901,1
97907,764,21,2
97908,889,1048,3
97909,727,122,2
97910,748,133,3
97911,731,496,5
97912,699,3,3
97913,773,751,3
97914,720,311,5
97915,639,673,4
97916,541,139,3
97917,346,1188,1
97918,533,172,4
97919,803,307,4
97920,783,330,1
97921,763,609,4
97922,916,241,4
97923,870,647,4
97924,715,144,5
97925,682,176,4
97926,43,892,3
97927,660,1240,3
97928,934,527,3
97929,21,323,2
97930,836,357,5
97931,935,283,4
97932,934,584,4
97933,416,310,5
97934,653,1065,1
97935,901,66,5
97936,848,855,5
97937,908,300,3
97938,932,1149,4
97939,682,722,4
97940,796,939,3
97941,653,1132,1
97942,798,393,3
97943,156,646,4
97944,774,546,1
97945,13,629,1
97946,747,505,5
97947,204,12,4
97948,577,826,4
97949,158,431,5
97950,632,176,3
97951,727,651,3
97952,862,1109,5
97953,899,151,2
97954,645,650,5
97955,52,7,5
97956,780,604,3
97957,325,235,1
97958,782,272,5
97959,339,660,4
97960,868,578,2
97961,870,289,2
97962,378,238,3
97963,450,1061,4
97964,593,126,5
97965,923,1017,5
97966,711,710,4
97967,573,523,4
97968,334,479,4
97969,806,117,2
97970,183,258,3
97971,57,144,3
97972,895,328,4
97973,774,50,4
97974,805,210,3
97975,919,272,5
97976,606,393,4
97977,933,174,4
97978,751,209,4
97979,659,486,4
97980,544,748,3
97981,487,62,3
97982,899,213,4
97983,435,709,4
97984,642,553,5
97985,790,597,3
97986,262,269,3
97987,940,471,4
97988,918,660,4
97989,44,692,3
97990,642,1182,2
97991,774,866,1
97992,450,234,3
97993,799,1063,4
97994,738,250,4
97995,622,62,4
97996,869,288,3
97997,398,367,3
97998,887,122,5
97999,401,537,4
98000,222,241,3
98001,789,628,3
98002,242,1355,5
98003,497,265,4
98004,55,7,3
98005,778,196,2
98006,932,1035,4
98007,919,255,4
98008,174,1313,4
98009,926,262,3
98010,324,410,5
98011,928,168,5
98012,771,50,4
98013,880,926,3
98014,807,91,5
98015,827,333,3
98016,293,1044,2
98017,590,1009,3
98018,228,56,2
98019,903,192,5
98020,497,50,5
98021,868,199,5
98022,911,474,5
98023,894,827,3
98024,833,641,4
98025,890,97,4
98026,416,300,4
98027,594,199,4
98028,151,1041,3
98029,919,302,4
98030,883,345,3
98031,833,176,2
98032,881,29,2
98033,406,205,2
98034,780,515,3
98035,922,235,2
98036,658,22,4
98037,532,477,4
98038,840,198,3
98039,622,276,4
98040,629,127,5
98041,488,82,4
98042,927,742,5
98043,632,566,4
98044,871,161,5
98045,145,754,3
98046,436,468,4
98047,625,198,4
98048,406,217,4
98049,933,70,2
98050,617,816,1
98051,913,289,5
98052,880,795,2
98053,568,611,3
98054,880,379,4
98055,428,749,4
98056,279,83,5
98057,807,258,3
98058,647,174,4
98059,766,448,3
98060,940,259,4
98061,768,895,2
98062,52,288,3
98063,230,203,2
98064,870,111,3
98065,896,550,2
98066,846,633,3
98067,843,218,2
98068,592,109,4
98069,815,515,5
98070,847,240,1
98071,709,841,4
98072,880,120,2
98073,70,172,5
98074,232,357,4
98075,896,1222,2
98076,727,172,5
98077,659,199,4
98078,429,1012,3
98079,918,995,3
98080,891,597,3
98081,887,132,4
98082,693,484,3
98083,903,81,5
98084,870,284,2
98085,605,64,5
98086,581,1353,4
98087,59,91,4
98088,362,321,2
98089,326,211,4
98090,733,924,4
98091,763,737,2
98092,938,823,4
98093,848,812,2
98094,820,258,3
98095,738,919,4
98096,326,97,4
98097,894,250,4
98098,878,699,1
98099,716,177,2
98100,738,755,3
98101,934,196,5
98102,795,70,3
98103,894,1038,3
98104,155,872,3
98105,782,1089,2
98106,405,1423,1
98107,786,528,5
98108,910,286,3
98109,49,2,1
98110,932,607,4
98111,868,135,5
98112,933,959,1
98113,671,273,4
98114,858,515,4
98115,798,731,3
98116,679,172,5
98117,903,595,2
98118,562,485,5
98119,886,196,3
98120,566,289,1
98121,887,1279,3
98122,900,410,2
98123,378,402,4
98124,294,829,3
98125,907,764,4
98126,686,179,5
98127,435,763,5
98128,537,429,3
98129,938,106,5
98130,642,998,3
98131,544,292,4
98132,269,708,4
98133,709,68,5
98134,406,393,4
98135,904,90,2
98136,892,431,4
98137,685,289,2
98138,479,340,1
98139,577,88,3
98140,912,616,3
98141,898,309,5
98142,334,549,4
98143,861,475,3
98144,102,227,4
98145,60,135,5
98146,864,742,4
98147,817,405,3
98148,801,299,2
98149,916,90,3
98150,7,152,4
98151,779,50,5
98152,193,1090,2
98153,475,302,3
98154,561,197,4
98155,796,77,5
98156,887,427,5
98157,889,603,4
98158,303,368,1
98159,883,271,2
98160,222,133,1
98161,846,199,5
98162,878,258,3
98163,685,875,3
98164,561,17,2
98165,845,306,2
98166,704,523,5
98167,455,523,4
98168,323,322,2
98169,655,192,3
98170,318,25,5
98171,533,676,5
98172,685,886,1
98173,7,367,5
98174,927,99,2
98175,515,340,3
98176,919,223,4
98177,707,420,3
98178,508,655,4
98179,416,659,5
98180,932,841,2
98181,940,354,5
98182,862,748,4
98183,450,399,4
98184,453,25,4
98185,486,244,3
98186,749,118,3
98187,591,523,4
98188,896,730,4
98189,886,177,4
98190,716,1286,2
98191,938,248,1
98192,564,258,4
98193,766,584,3
98194,807,2,4
98195,246,739,2
98196,173,245,4
98197,716,655,4
98198,504,300,4
98199,863,1127,4
98200,896,588,5
98201,749,365,3
98202,291,1047,2
98203,760,258,5
98204,328,46,2
98205,363,168,4
98206,455,117,3
98207,504,742,4
98208,387,214,5
98209,887,393,4
98210,497,121,4
98211,267,5,3
98212,897,23,3
98213,314,768,5
98214,432,255,5
98215,256,230,4
98216,283,71,4
98217,561,942,3
98218,178,1119,4
98219,586,68,4
98220,870,1020,3
98221,478,710,5
98222,727,92,2
98223,659,188,3
98224,892,495,4
98225,561,199,4
98226,682,999,2
98227,724,322,1
98228,848,173,5
98229,931,290,2
98230,501,628,4
98231,901,732,5
98232,625,70,3
98233,235,285,4
98234,698,663,1
98235,653,160,3
98236,837,740,5
98237,643,630,3
98238,766,607,1
98239,883,513,5
98240,86,1176,5
98241,764,98,5
98242,747,178,5
98243,805,322,2
98244,798,15,4
98245,201,800,2
98246,865,471,1
98247,851,12,4
98248,919,877,3
98249,936,1129,5
98250,301,100,5
98251,943,526,4
98252,823,710,4
98253,828,558,3
98254,18,959,3
98255,899,133,3
98256,910,3,2
98257,233,845,4
98258,933,193,4
98259,665,210,4
98260,94,1101,3
98261,778,441,3
98262,897,77,4
98263,870,746,3
98264,620,452,3
98265,867,89,5
98266,892,692,4
98267,293,45,5
98268,374,164,4
98269,936,327,4
98270,296,209,4
98271,588,378,3
98272,213,125,5
98273,897,404,4
98274,796,96,4
98275,481,211,5
98276,908,631,4
98277,493,333,4
98278,343,963,5
98279,835,504,5
98280,897,187,5
98281,896,239,4
98282,916,195,3
98283,870,148,2
98284,931,302,4
98285,373,174,4
98286,943,196,5
98287,387,847,3
98288,890,483,5
98289,432,298,3
98290,357,841,3
98291,712,419,3
98292,782,905,4
98293,276,807,2
98294,869,122,3
98295,858,327,3
98296,903,1009,4
98297,686,318,5
98298,82,22,3
98299,861,937,4
98300,130,272,5
98301,896,570,2
98302,328,187,4
98303,495,1116,3
98304,536,450,2
98305,548,151,1
98306,490,547,4
98307,437,135,4
98308,889,219,2
98309,915,896,2
98310,933,391,1
98311,168,924,2
98312,790,368,2
98313,615,197,4
98314,116,311,3
98315,758,471,3
98316,796,58,3
98317,704,134,5
98318,902,754,3
98319,892,825,4
98320,13,166,5
98321,583,524,5
98322,826,550,3
98323,655,1554,2
98324,648,448,3
98325,756,256,4
98326,601,198,4
98327,890,229,2
98328,509,705,4
98329,933,763,3
98330,907,332,5
98331,870,475,5
98332,932,1,4
98333,605,275,4
98334,650,270,4
98335,943,9,3
98336,804,708,3
98337,17,222,3
98338,843,83,3
98339,629,275,5
98340,918,89,5
98341,710,302,4
98342,798,945,3
98343,900,696,2
98344,711,417,4
98345,655,1465,2
98346,887,404,4
98347,458,7,4
98348,654,720,4
98349,262,70,4
98350,16,367,3
98351,398,582,2
98352,870,318,5
98353,889,980,4
98354,804,288,1
98355,889,657,4
98356,868,186,2
98357,13,834,1
98358,653,187,4
98359,920,311,3
98360,612,480,4
98361,687,269,4
98362,854,20,2
98363,573,528,4
98364,868,174,5
98365,655,4,2
98366,853,682,4
98367,251,25,4
98368,885,739,4
98369,839,846,2
98370,811,243,3
98371,406,654,4
98372,500,383,3
98373,768,535,3
98374,727,392,4
98375,756,383,3
98376,836,185,5
98377,928,191,5
98378,727,465,2
98379,401,243,3
98380,666,483,5
98381,896,566,4
98382,472,96,5
98383,361,1152,2
98384,735,325,1
98385,938,458,4
98386,916,546,2
98387,505,182,1
98388,922,276,3
98389,450,178,4
98390,179,313,4
98391,923,866,4
98392,639,1101,3
98393,665,417,3
98394,916,1073,4
98395,61,301,1
98396,846,435,5
98397,606,87,4
98398,825,919,1
98399,846,396,5
98400,239,269,5
98401,768,269,3
98402,59,953,5
98403,642,756,5
98404,913,181,3
98405,363,238,4
98406,715,939,4
98407,49,154,5
98408,703,819,2
98409,147,302,4
98410,934,96,4
98411,376,815,3
98412,294,328,4
98413,732,321,3
98414,82,237,3
98415,774,219,4
98416,886,655,4
98417,864,125,4
98418,648,458,2
98419,348,827,4
98420,393,399,4
98421,793,117,4
98422,943,672,5
98423,477,451,5
98424,682,1046,3
98425,833,540,1
98426,766,161,3
98427,655,1637,3
98428,796,127,5
98429,932,521,5
98430,922,384,4
98431,673,302,3
98432,158,125,3
98433,42,103,3
98434,843,441,2
98435,864,1208,2
98436,916,1009,5
98437,683,294,3
98438,685,288,2
98439,923,591,5
98440,682,85,3
98441,624,833,4
98442,346,1210,3
98443,772,272,5
98444,938,841,3
98445,795,434,3
98446,137,690,2
98447,916,537,4
98448,66,1016,3
98449,830,89,5
98450,940,430,4
98451,515,332,3
98452,14,19,5
98453,655,1143,3
98454,757,358,3
98455,831,56,5
98456,833,12,5
98457,336,72,3
98458,293,765,3
98459,667,197,4
98460,423,508,4
98461,537,492,3
98462,842,272,4
98463,940,238,4
98464,823,96,4
98465,255,826,1
98466,943,38,3
98467,936,255,5
98468,655,911,2
98469,479,136,4
98470,507,118,5
98471,384,286,4
98472,587,539,3
98473,890,190,4
98474,938,1013,2
98475,796,94,3
98476,932,475,4
98477,758,174,5
98478,835,98,5
98479,308,778,3
98480,393,572,4
98481,898,258,3
98482,837,934,2
98483,942,197,5
98484,501,928,3
98485,22,792,4
98486,474,47,4
98487,903,410,4
98488,670,186,4
98489,934,134,4
98490,911,530,4
98491,929,98,5
98492,892,542,1
98493,934,181,4
98494,385,201,4
98495,458,435,4
98496,767,177,5
98497,921,294,4
98498,804,625,3
98499,551,58,5
98500,325,1140,3
98501,732,304,5
98502,701,344,3
98503,880,25,4
98504,939,508,5
98505,916,80,3
98506,468,237,4
98507,613,279,4
98508,889,179,3
98509,940,216,4
98510,867,690,5
98511,720,887,5
98512,592,127,5
98513,623,288,1
98514,890,530,4
98515,809,331,2
98516,941,1,5
98517,684,98,4
98518,474,381,4
98519,395,118,3
98520,922,1157,2
98521,883,98,3
98522,669,480,5
98523,844,257,4
98524,291,508,5
98525,899,98,4
98526,870,1014,2
98527,934,474,4
98528,599,280,5
98529,569,328,4
98530,537,745,2
98531,822,95,4
98532,339,241,4
98533,26,683,3
98534,798,930,5
98535,722,121,5
98536,416,680,3
98537,622,181,5
98538,715,282,3
98539,454,140,3
98540,690,428,1
98541,795,825,2
98542,625,961,4
98543,889,741,4
98544,553,655,4
98545,523,435,5
98546,682,746,3
98547,846,491,3
98548,233,4,3
98549,943,274,3
98550,711,22,4
98551,594,520,4
98552,582,25,3
98553,883,745,5
98554,883,408,5
98555,262,699,5
98556,913,469,3
98557,237,286,3
98558,401,191,4
98559,532,332,4
98560,429,217,3
98561,894,137,5
98562,786,196,4
98563,807,431,4
98564,437,66,3
98565,661,169,5
98566,450,584,5
98567,198,673,3
98568,721,153,4
98569,878,51,4
98570,504,1093,1
98571,749,204,4
98572,425,1188,3
98573,707,1142,1
98574,889,199,5
98575,629,876,3
98576,892,186,3
98577,938,257,5
98578,442,90,3
98579,766,712,3
98580,846,1109,3
98581,710,483,5
98582,535,162,3
98583,822,902,4
98584,829,284,3
98585,826,62,4
98586,880,748,4
98587,660,84,2
98588,308,9,4
98589,798,660,3
98590,887,548,1
98591,923,248,4
98592,292,602,4
98593,266,9,4
98594,840,185,5
98595,92,13,4
98596,660,196,4
98597,864,153,5
98598,880,585,1
98599,918,659,4
98600,552,148,3
98601,559,311,3
98602,308,169,5
98603,506,363,3
98604,618,521,2
98605,761,628,4
98606,230,699,4
98607,890,674,3
98608,344,173,5
98609,116,269,3
98610,874,302,5
98611,896,1046,2
98612,798,281,4
98613,937,1007,4
98614,758,1034,4
98615,13,822,3
98616,722,928,3
98617,448,312,1
98618,70,380,3
98619,710,258,2
98620,97,208,5
98621,109,924,3
98622,934,507,4
98623,634,934,2
98624,132,806,3
98625,889,195,4
98626,868,268,4
98627,881,430,4
98628,550,243,2
98629,426,289,2
98630,892,837,5
98631,815,54,3
98632,648,110,3
98633,852,250,4
98634,457,227,4
98635,405,1475,1
98636,246,158,1
98637,870,523,5
98638,537,928,1
98639,158,230,2
98640,655,1630,3
98641,497,184,3
98642,579,228,3
98643,890,496,5
98644,503,509,5
98645,802,176,5
98646,763,498,4
98647,574,754,4
98648,864,619,3
98649,358,1396,4
98650,551,583,3
98651,897,215,4
98652,521,188,4
98653,942,945,5
98654,904,111,4
98655,186,295,2
98656,551,192,5
98657,286,652,4
98658,864,190,4
98659,790,62,3
98660,881,679,1
98661,884,1073,4
98662,854,282,2
98663,280,172,3
98664,746,168,3
98665,499,174,3
98666,727,11,3
98667,933,282,3
98668,896,71,5
98669,705,229,3
98670,930,535,4
98671,763,132,3
98672,710,127,5
98673,825,137,2
98674,479,496,3
98675,941,294,4
98676,929,431,1
98677,639,19,4
98678,891,116,3
98679,429,222,4
98680,796,1126,1
98681,773,127,5
98682,848,71,5
98683,555,118,4
98684,269,823,3
98685,854,1013,1
98686,474,190,3
98687,889,1487,3
98688,330,732,5
98689,782,253,2
98690,95,386,2
98691,413,273,2
98692,788,1042,3
98693,921,323,4
98694,919,1060,3
98695,393,823,3
98696,939,275,4
98697,342,507,4
98698,119,1264,3
98699,293,502,3
98700,610,606,5
98701,589,328,5
98702,614,535,2
98703,655,1643,5
98704,590,547,4
98705,796,274,5
98706,518,920,3
98707,943,568,3
98708,826,71,5
98709,766,238,4
98710,663,182,5
98711,389,629,2
98712,733,1380,2
98713,907,1,5
98714,653,151,3
98715,299,212,4
98716,141,181,4
98717,405,513,1
98718,862,866,4
98719,913,238,3
98720,921,254,3
98721,910,748,3
98722,312,430,5
98723,387,1198,3
98724,506,228,5
98725,876,531,4
98726,364,678,4
98727,339,480,5
98728,798,926,4
98729,878,463,2
98730,464,127,5
98731,313,197,5
98732,7,598,3
98733,698,515,4
98734,22,68,4
98735,334,99,4
98736,749,186,4
98737,721,229,5
98738,615,708,2
98739,519,348,5
98740,816,1025,4
98741,466,161,2
98742,915,258,2
98743,666,91,3
98744,916,498,3
98745,940,1137,3
98746,286,72,4
98747,804,436,5
98748,724,352,1
98749,500,546,4
98750,936,919,5
98751,660,946,2
98752,943,139,1
98753,815,484,4
98754,548,288,3
98755,847,88,2
98756,303,546,2
98757,409,338,3
98758,355,319,5
98759,774,453,2
98760,501,274,3
98761,790,153,3
98762,535,638,4
98763,913,462,3
98764,712,400,3
98765,488,633,5
98766,761,245,5
98767,782,1610,1
98768,871,347,5
98769,521,300,3
98770,916,939,3
98771,907,326,5
98772,854,174,3
98773,896,210,4
98774,838,283,5
98775,281,748,5
98776,938,685,3
98777,286,403,5
98778,416,291,4
98779,749,739,3
98780,236,304,4
98781,916,12,4
98782,293,94,2
98783,83,88,5
98784,387,727,5
98785,802,670,4
98786,843,526,3
98787,457,451,4
98788,741,945,5
98789,710,303,4
98790,308,255,4
98791,727,56,3
98792,756,420,4
98793,919,258,4
98794,829,255,3
98795,648,39,3
98796,407,169,5
98797,923,1001,1
98798,682,717,3
98799,407,474,3
98800,907,271,5
98801,267,431,4
98802,517,229,3
98803,715,412,2
98804,727,205,5
98805,823,473,3
98806,765,283,4
98807,769,120,1
98808,919,1258,3
98809,524,265,4
98810,848,191,5
98811,725,294,3
98812,186,269,1
98813,655,155,4
98814,881,191,5
98815,889,161,4
98816,682,470,5
98817,273,338,3
98818,790,451,3
98819,870,1412,2
98820,716,487,5
98821,639,514,4
98822,454,64,4
98823,430,7,3
98824,327,678,3
98825,635,302,4
98826,178,111,4
98827,889,423,4
98828,932,119,5
98829,504,371,3
98830,454,748,4
98831,913,195,4
98832,774,117,2
98833,936,108,4
98834,790,13,3
98835,406,971,3
98836,836,174,5
98837,326,1118,2
98838,896,229,4
98839,655,558,4
98840,872,1011,1
98841,934,961,4
98842,864,328,5
98843,251,597,3
98844,932,169,5
98845,853,322,3
98846,719,77,3
98847,716,132,5
98848,833,288,2
98849,774,523,2
98850,881,82,5
98851,846,79,4
98852,807,69,5
98853,97,423,5
98854,648,50,5
98855,659,255,3
98856,548,475,4
98857,622,185,3
98858,755,879,4
98859,195,615,4
98860,487,825,3
98861,554,68,2
98862,753,193,4
98863,145,59,1
98864,917,9,5
98865,524,955,1
98866,548,183,5
98867,881,181,4
98868,894,318,5
98869,298,482,5
98870,673,79,5
98871,450,732,3
98872,921,284,4
98873,864,4,4
98874,931,900,4
98875,716,823,3
98876,738,7,4
98877,907,143,5
98878,487,1209,4
98879,911,215,3
98880,682,73,5
98881,828,652,5
98882,630,1061,2
98883,911,208,4
98884,690,284,4
98885,838,222,4
98886,881,31,5
98887,684,924,2
98888,894,531,3
98889,488,56,4
98890,456,1129,4
98891,892,969,4
98892,919,591,3
98893,12,480,4
98894,788,46,3
98895,393,97,4
98896,561,226,1
98897,802,197,3
98898,62,64,4
98899,634,333,4
98900,289,363,3
98901,527,144,4
98902,776,523,4
98903,518,619,4
98904,419,269,4
98905,606,692,5
98906,548,218,4
98907,907,97,5
98908,475,306,5
98909,18,724,4
98910,160,952,4
98911,468,64,5
98912,808,346,5
98913,889,831,2
98914,593,181,4
98915,758,735,5
98916,848,241,5
98917,344,756,2
98918,70,94,3
98919,932,481,4
98920,80,64,5
98921,847,609,2
98922,826,102,4
98923,868,230,3
98924,923,829,4
98925,130,761,3
98926,702,450,1
98927,893,781,3
98928,555,100,5
98929,883,228,4
98930,697,250,4
98931,901,237,3
98932,708,181,5
98933,494,707,4
98934,933,1183,3
98935,606,178,5
98936,864,265,5
98937,856,748,3
98938,932,1121,5
98939,714,294,4
98940,416,305,3
98941,501,248,4
98942,773,1252,4
98943,868,238,4
98944,192,118,2
98945,141,591,4
98946,804,1177,3
98947,825,282,4
98948,921,367,4
98949,581,1367,5
98950,582,831,2
98951,901,38,3
98952,844,13,3
98953,125,710,5
98954,293,303,4
98955,655,1641,3
98956,405,375,1
98957,697,886,5
98958,889,647,2
98959,607,56,5
98960,846,735,2
98961,805,1008,4
98962,201,471,2
98963,892,633,4
98964,826,187,4
98965,477,66,5
98966,882,25,2
98967,922,655,2
98968,426,481,5
98969,145,97,5
98970,381,480,5
98971,794,249,3
98972,493,249,4
98973,293,28,3
98974,892,679,3
98975,24,324,5
98976,666,370,2
98977,786,497,4
98978,405,445,4
98979,790,131,2
98980,811,901,4
98981,880,94,3
98982,916,109,3
98983,892,1078,3
98984,695,340,4
98985,798,827,4
98986,37,121,2
98987,846,942,4
98988,279,1444,3
98989,932,514,5
98990,711,1190,3
98991,767,180,5
98992,846,650,5
98993,901,322,4
98994,301,21,2
98995,843,378,2
98996,752,355,2
98997,934,502,4
98998,420,547,4
98999,557,1176,5
99000,774,391,1
99001,34,991,4
99002,883,238,4
99003,843,127,2
99004,942,498,5
99005,153,187,2
99006,941,1007,4
99007,903,252,3
99008,26,845,3
99009,897,210,5
99010,627,64,5
99011,843,1039,3
99012,919,292,3
99013,178,220,3
99014,943,825,3
99015,665,1047,1
99016,671,195,5
99017,892,183,5
99018,213,157,4
99019,478,124,4
99020,870,248,4
99021,943,193,4
99022,887,218,5
99023,870,724,4
99024,848,210,5
99025,145,121,2
99026,850,96,4
99027,642,955,3
99028,887,420,5
99029,913,288,2
99030,429,440,1
99031,666,193,4
99032,868,1183,1
99033,548,25,2
99034,778,623,1
99035,886,364,3
99036,49,475,4
99037,882,284,3
99038,933,88,3
99039,450,388,3
99040,933,82,3
99041,678,285,3
99042,873,307,3
99043,807,483,5
99044,404,288,3
99045,899,194,5
99046,932,414,4
99047,916,1119,3
99048,537,86,4
99049,885,216,3
99050,934,462,4
99051,766,810,2
99052,896,235,1
99053,815,514,1
99054,850,485,5
99055,899,96,4
99056,574,286,3
99057,665,742,4
99058,933,12,4
99059,854,321,3
99060,883,1074,4
99061,919,539,3
99062,542,386,3
99063,796,378,4
99064,407,210,4
99065,694,211,5
99066,721,878,3
99067,708,887,2
99068,121,292,4
99069,896,225,1
99070,880,273,5
99071,655,143,4
99072,561,504,3
99073,1,94,2
99074,843,465,2
99075,764,732,3
99076,942,259,4
99077,504,423,4
99078,551,258,4
99079,650,27,3
99080,184,372,3
99081,815,151,4
99082,543,64,4
99083,458,100,4
99084,399,90,2
99085,716,141,4
99086,909,326,4
99087,747,865,5
99088,654,496,4
99089,727,1446,3
99090,932,405,4
99091,943,470,4
99092,457,98,5
99093,894,305,4
99094,882,176,4
99095,294,1047,3
99096,821,294,4
99097,221,633,3
99098,833,1181,1
99099,567,650,4
99100,504,67,2
99101,807,289,4
99102,806,237,2
99103,796,328,5
99104,250,984,3
99105,846,1178,2
99106,764,106,2
99107,486,546,2
99108,797,259,3
99109,816,690,4
99110,788,443,4
99111,880,168,3
99112,399,343,2
99113,758,919,5
99114,932,197,5
99115,908,732,3
99116,59,602,2
99117,691,1172,5
99118,549,151,3
99119,721,995,3
99120,928,135,4
99121,828,640,2
99122,766,499,3
99123,303,1217,1
99124,16,39,5
99125,562,82,5
99126,224,731,4
99127,608,93,4
99128,927,38,5
99129,492,1098,4
99130,717,260,1
99131,919,1514,2
99132,861,305,4
99133,943,1047,2
99134,99,348,4
99135,804,310,4
99136,449,198,4
99137,842,333,4
99138,214,250,2
99139,933,568,2
99140,561,417,2
99141,810,873,3
99142,637,117,2
99143,361,367,3
99144,831,690,4
99145,937,116,4
99146,234,835,3
99147,94,1140,2
99148,405,1246,1
99149,264,209,5
99150,886,1217,4
99151,615,332,2
99152,287,895,2
99153,592,1079,1
99154,932,210,4
99155,786,117,4
99156,437,462,5
99157,897,849,4
99158,555,405,4
99159,189,180,5
99160,919,14,4
99161,887,929,1
99162,292,249,3
99163,836,663,5
99164,478,100,5
99165,896,1303,4
99166,65,178,5
99167,251,294,3
99168,271,28,5
99169,626,327,4
99170,13,432,4
99171,943,415,1
99172,174,168,1
99173,934,403,4
99174,738,204,4
99175,339,176,4
99176,906,408,4
99177,416,1594,5
99178,155,245,2
99179,880,268,5
99180,655,21,2
99181,862,12,5
99182,883,736,3
99183,592,1012,5
99184,806,81,5
99185,474,405,4
99186,638,153,3
99187,788,28,5
99188,82,582,4
99189,922,95,3
99190,919,174,4
99191,709,576,4
99192,697,245,3
99193,790,100,2
99194,821,14,4
99195,113,979,5
99196,910,205,4
99197,796,736,3
99198,480,98,4
99199,588,7,3
99200,704,322,2
99201,857,304,2
99202,256,930,3
99203,524,519,4
99204,875,179,5
99205,479,271,3
99206,880,627,3
99207,848,72,5
99208,253,318,5
99209,919,815,2
99210,606,926,3
99211,846,429,2
99212,739,22,5
99213,833,11,5
99214,865,625,1
99215,916,737,3
99216,56,748,4
99217,417,365,4
99218,889,298,4
99219,622,1231,2
99220,804,197,4
99221,354,283,4
99222,901,252,3
99223,501,150,5
99224,304,274,4
99225,864,734,3
99226,883,847,4
99227,890,514,5
99228,90,196,4
99229,622,199,5
99230,140,288,3
99231,929,479,4
99232,805,173,4
99233,794,515,5
99234,738,449,3
99235,486,1405,5
99236,339,217,3
99237,922,699,3
99238,846,210,5
99239,561,505,4
99240,917,628,5
99241,122,699,5
